id,name,cat_id,category,sub_cat_id,subcategory,four_letter,four_letter_total_voted,enneagram,enneagram_total_voted,socionics,socionics_total_voted,instinctual_variant,instinctual_variant_total_voted,tritype,tritype_total_voted,temperaments,temperaments_total_voted,attitudinal_psyche,attitudinal_psyche_total_voted,big_5_SLOAN,big_5_SLOAN_total_voted,classic_jungian,classic_jungian_total_voted,letter_1,letter_1_percentage,letter_2,letter_2_percentage,letter_3,letter_3_percentage,letter_4,letter_4_percentage
354894,Marcelo Frek (Lord Frek),15,Internet,3443,General Vloggers,ENTJ,4,7w6,1,,0,sp/so,1,,0,Phlegmatic-Sanguine,2,,0,,0,,0,E,0.75,N,0.5,T,0.5,J,1.0
359113,Lauanda Rios,15,Internet,3443,General Vloggers,ESFJ,4,2w3,3,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,0.5,F,1.0,J,0.75
365107,Sibil Çetinkaya,15,Internet,3443,General Vloggers,ENFP,3,7w6,1,,0,,0,,0,Sanguine [Dominant],1,,0,,0,,0,E,1.0,N,0.67,F,1.0,P,1.0
365365,ABitFrank,15,Internet,3443,General Vloggers,INFJ,5,7w6,2,EIE,2,sx/so,1,721,2,Melancholic-Sanguine,1,EVLF,1,SLOAI,1,EF(N),1,I,0.8,N,1.0,F,0.8,J,0.6
374352,Bruna Sunshine (Uni),15,Internet,3443,General Vloggers,INFP,8,4w5,6,IEI,3,sp/so,5,459,4,Phlegmatic-Melancholic,3,ELVF,3,RCOAI,2,,0,I,0.88,N,1.0,F,1.0,P,1.0
375007,Diego Rox,15,Internet,3443,General Vloggers,ESTP,5,3w4,3,LIE,2,so/sp,3,368,2,Choleric [Dominant],4,FLVE,1,SCOAN,2,ET(S),1,E,0.6,S,1.0,T,1.0,P,1.0
381793,Sabrina Azhar (jpbrinx),15,Internet,3443,General Vloggers,ESFJ,5,2w3,3,,0,,0,,0,,0,,0,,0,,0,E,0.8,S,0.6,F,0.8,J,0.6
383688,Gil Golan/shover masach,15,Internet,3443,General Vloggers,ENTP,2,7w8,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,0.5,T,1.0,P,1.0
385781,Bentley Blaze,15,Internet,3443,General Vloggers,ISFP,4,9w8,3,SEI,1,,0,947,1,Phlegmatic [Dominant],1,,0,RLUAN,1,,0,I,1.0,S,1.0,F,1.0,P,1.0
387601,Shimmey Shay (Monique Foster),15,Internet,3443,General Vloggers,ESFP,5,4w3,5,,0,sx/so,2,479,2,Sanguine [Dominant],1,FELV,2,SLUEI,1,,0,E,1.0,S,0.8,F,1.0,P,0.8
390796,Denilson (Deni),15,Internet,3443,General Vloggers,ENFP,4,7w6,2,,0,so/sp,2,,0,Sanguine-Melancholic,3,FELV,1,SCUAI,3,,0,E,1.0,N,1.0,F,1.0,P,1.0
395696,Ola Nowak,15,Internet,3443,General Vloggers,ESFP,4,3w2,2,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,F,1.0,P,1.0
395897,Brawadis,15,Internet,3443,General Vloggers,ESFP,4,2w3,1,,0,sx/so,1,279,1,,0,,0,,0,,0,E,1.0,S,0.75,F,1.0,P,0.75
398387,Krit Bunyarang (Bie The Ska),15,Internet,3443,General Vloggers,ESFP,7,9w1,3,,0,so/sx,2,972,1,,0,,0,,0,,0,E,1.0,S,0.71,F,1.0,P,0.71
405228,Alper Rende,15,Internet,3443,General Vloggers,ENFJ,6,1w2,1,,0,so/sx,2,154,1,,0,,0,,0,,0,E,0.83,N,0.83,F,0.83,J,1.0
406154,Leonardo Edwin,15,Internet,3443,General Vloggers,ENFJ,5,7w6,1,,0,so/sx,2,,0,Sanguine-Phlegmatic,2,,0,SCOAI,1,,0,E,1.0,N,1.0,F,1.0,J,0.8
410522,aboud jabari - عبود جعبري,15,Internet,3443,General Vloggers,ENFP,5,9w8,1,,0,sp/sx,1,974,1,,0,,0,,0,,0,E,0.6,N,0.4,F,1.0,P,1.0
412739,UVE (Víctor Vela),15,Internet,3443,General Vloggers,ENTP,4,7w8,3,,0,so/sx,1,782,1,Sanguine-Choleric,1,VLFE,1,SLUAI,1,,0,E,1.0,N,1.0,T,0.75,P,1.0
413882,Crispy rob,15,Internet,3443,General Vloggers,ENFP,4,,0,,0,,0,,0,Melancholic-Sanguine,1,,0,,0,,0,E,1.0,N,1.0,F,1.0,P,0.75
425272,Matthew Fredrick (Matthias),15,Internet,3443,General Vloggers,INTJ,4,5w6,3,,0,sp/sx,1,,0,,0,,0,,0,,0,I,1.0,N,1.0,T,0.75,J,1.0
425984,Izzy Laif,15,Internet,3443,General Vloggers,ISTP,5,5w4,2,,0,,0,513,1,,0,,0,,0,,0,I,1.0,S,0.6,T,1.0,P,0.8
428347,Zac Alsop,15,Internet,3443,General Vloggers,ENTP,11,7w6,5,SLE,1,so/sx,1,794,1,Sanguine [Dominant],1,,0,,0,,0,E,1.0,N,0.82,T,1.0,P,1.0
429283,Anecior (Aneta Weronika),15,Internet,3443,General Vloggers,ISFP,9,7w6,7,SLE,1,so/sp,3,749,2,Sanguine-Choleric,3,FVEL,1,SLUEI,2,IF(S),1,I,0.56,S,0.67,F,0.67,P,1.0
430231,Navaja Crimen,15,Internet,3443,General Vloggers,ENTP,3,9w1,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,T,0.67,P,1.0
437568,Szabados Máté - MetalCastiel,15,Internet,3443,General Vloggers,INFP,6,4w5,4,,0,sp/so,1,,0,Melancholic [Dominant],5,,0,,0,,0,I,1.0,N,1.0,F,0.67,P,1.0
438109,Dawid Fazowski,15,Internet,3443,General Vloggers,ESTP,4,7w8,2,,0,,0,,0,Sanguine-Choleric,2,,0,,0,,0,E,1.0,S,0.75,T,0.75,P,0.75
439405,Ariana Bolo Arce,15,Internet,3443,General Vloggers,ENFP,5,8w7,2,,0,so/sx,2,847,1,Sanguine-Choleric,2,,0,SCUEN,1,EN(F),1,E,1.0,N,1.0,F,0.8,P,1.0
442060,Joeseppi,15,Internet,3443,General Vloggers,ENTP,4,7w6,2,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,T,1.0,P,1.0
442421,"Prateek ""Pat"" Patel (The Normies)",15,Internet,3443,General Vloggers,ESFP,3,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,F,0.67,P,1.0
442772,Guilherme Frainer (Janela Da Rua),15,Internet,3443,General Vloggers,ESFP,4,3w2,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,F,1.0,P,1.0
442773,Rodrigo (Janela Da Rua),15,Internet,3443,General Vloggers,INTP,4,4w3,1,,0,,0,,0,,0,,0,,0,,0,I,1.0,N,1.0,T,1.0,P,1.0
442778,Fernando Marcher (Janela Da Rua),15,Internet,3443,General Vloggers,ESFJ,4,3w2,2,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,F,1.0,J,1.0
443639,Nikita Sudar,15,Internet,3443,General Vloggers,ENFJ,5,7w6,4,IEE,2,sp/sx,1,729,1,Choleric-Melancholic,1,,0,,0,,0,E,1.0,N,1.0,F,0.8,J,0.4
445532,Nader Elshamy,15,Internet,3443,General Vloggers,ISTP,3,6w7,3,,0,sx/sp,2,638,2,,0,,0,,0,,0,I,0.67,S,1.0,T,1.0,P,1.0
447315,Nina Pessi (Janela da Rua),15,Internet,3443,General Vloggers,INFJ,4,1w9,1,,0,,0,,0,,0,,0,,0,,0,I,1.0,N,1.0,F,1.0,J,1.0
450940,RYANcomedy (Ryan Mark Sutherland),15,Internet,3443,General Vloggers,ENFP,5,4w3,1,,0,so/sx,1,479,1,Sanguine [Dominant],1,FVLE,1,SLUAI,1,,0,E,1.0,N,1.0,F,1.0,P,1.0
451229,Julien Chièze,15,Internet,3443,General Vloggers,ESFJ,4,7w6,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,0.75,F,1.0,J,0.75
451563,Cody Crone (Wranglerstar),15,Internet,3443,General Vloggers,ISTP,5,8w7,3,,0,sp/so,1,,0,Choleric-Phlegmatic,1,,0,RLUEN,1,,0,I,1.0,S,0.8,T,1.0,P,0.6
452393,"André Flores ""Buguei Meu Cérebro""",15,Internet,3443,General Vloggers,ENTP,8,7w6,4,,0,,0,,0,Sanguine-Phlegmatic,1,,0,SCUAI,1,,0,E,0.75,N,1.0,T,0.75,P,1.0
454538,Isabella (Janela da Rua),15,Internet,3443,General Vloggers,ISTP,4,9w8,2,,0,so/sx,1,,0,Phlegmatic-Sanguine,1,,0,,0,,0,I,1.0,S,1.0,T,1.0,P,1.0
455304,GAECHKATM (Гаечка),15,Internet,3443,General Vloggers,ESFJ,8,2w3,3,SEI,3,sx/sp,4,269,3,Phlegmatic [Dominant],3,FEVL,4,RCUAN,1,,0,E,0.62,S,1.0,F,1.0,J,0.62
458179,Kuba Klawiter,15,Internet,3443,General Vloggers,ENTP,5,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,T,0.6,P,1.0
459108,Caco Cardassi (Caldeirão Furado),15,Internet,3443,General Vloggers,ESFJ,7,3w2,2,,0,,0,,0,,0,,0,,0,,0,E,0.71,S,0.86,F,0.71,J,0.86
459786,Hasan Arda Kaşıkçı,15,Internet,3443,General Vloggers,ENTP,8,7w8,4,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,0.5,T,0.88,P,1.0
468217,Abraham Bandera (CheetoSenior / Cheeto),15,Internet,3443,General Vloggers,ESFP,4,7w8,5,,0,so/sp,2,684,2,Sanguine [Dominant],2,,0,SLUEI,2,,0,E,1.0,S,1.0,F,0.75,P,1.0
471915,Basia Sas,15,Internet,3443,General Vloggers,ISFP,6,6w7,5,,0,so/sx,1,693,1,Melancholic [Dominant],2,,0,,0,,0,I,0.67,S,0.67,F,0.67,P,0.5
472174,Irene Nortes,15,Internet,3443,General Vloggers,ISFP,3,1w2,2,,0,sx/sp,1,137,2,Sanguine-Melancholic,1,,0,,0,,0,I,0.67,S,0.67,F,1.0,P,0.67
473935,akyuliych (акулич),15,Internet,3443,General Vloggers,ENFJ,7,9w8,3,,0,so/sx,3,926,2,Choleric-Sanguine,5,EVFL,1,SLUAI,3,,0,E,1.0,N,0.71,F,1.0,J,0.86
479252,Jonas Maria,15,Internet,3443,General Vloggers,INTJ,5,9w1,1,,0,,0,,0,,0,,0,,0,,0,I,1.0,N,0.6,T,0.8,J,0.8
483902,Andy Merino (Andynsane),15,Internet,3443,General Vloggers,ENTP,5,7w6,2,,0,,0,,0,Sanguine-Choleric,2,,0,,0,,0,E,1.0,N,1.0,T,0.8,P,1.0
486495,Sr. Balcão (Balcão Pop!),15,Internet,3443,General Vloggers,ENFP,6,7w6,1,,0,,0,749,1,Sanguine-Melancholic,1,,0,SCUAI,1,,0,E,0.5,N,0.83,F,1.0,P,1.0
488181,Obayd Fox,15,Internet,3443,General Vloggers,ENFJ,6,7w6,1,,0,,0,,0,,0,,0,,0,,0,E,0.67,N,1.0,F,1.0,J,0.83
488717,"Esile ""Élise""",15,Internet,3443,General Vloggers,ISFP,9,4w3,2,,0,,0,496,1,,0,,0,,0,,0,I,0.67,S,0.89,F,1.0,P,0.89
491236,Rafaella Baltar (Rafa & Luiz),15,Internet,3443,General Vloggers,ESFJ,4,2w1,3,,0,,0,279,2,Sanguine-Phlegmatic,3,,0,,0,,0,E,0.75,S,0.5,F,1.0,J,1.0
491588,Mrthomasenglish,15,Internet,3443,General Vloggers,ENFP,6,7w6,2,,0,,0,792,1,Melancholic-Sanguine,1,,0,,0,,0,E,1.0,N,0.83,F,0.83,P,1.0
494067,Анастасия Богослова (Minikotic),15,Internet,3443,General Vloggers,ESFP,4,7w6,1,SEI,1,sp/sx,1,792,1,Sanguine [Dominant],3,FELV,1,SLUEN,1,,0,E,1.0,S,1.0,F,1.0,P,1.0
497162,Karina Kasparyants (Карина Каспарянц),15,Internet,3443,General Vloggers,ISFJ,4,,0,,0,,0,,0,,0,,0,,0,,0,I,0.75,S,0.75,F,1.0,J,0.75
498019,Pattamaporn Preechawutidech (Sun Bearhug),15,Internet,3443,General Vloggers,ENFJ,8,3w2,5,IEE,1,sx/sp,1,135,1,Melancholic [Dominant],1,LEVF,1,RLUAN,1,,0,E,0.75,N,0.75,F,0.88,J,1.0
498371,Dizzy Dyl,15,Internet,3443,General Vloggers,ESTP,6,7w8,2,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,0.83,T,0.83,P,1.0
498419,Sandra Cires Art,15,Internet,3443,General Vloggers,ESFP,4,7w6,3,IEE,1,so/sx,1,,0,Sanguine [Dominant],1,,0,,0,,0,E,1.0,S,0.75,F,1.0,P,1.0
499284,Théo Reunbot (Rivenzi),15,Internet,3443,General Vloggers,ISFJ,3,2w1,1,,0,,0,,0,,0,,0,,0,,0,I,1.0,S,1.0,F,0.67,J,1.0
499959,Antonio Baldwin (Tony Talks),15,Internet,3443,General Vloggers,ENFP,6,7w8,2,,0,,0,,0,,0,,0,,0,,0,E,0.67,N,0.67,F,1.0,P,1.0
501345,Pierre Croce,15,Internet,3443,General Vloggers,ENFJ,7,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,0.86,J,0.57
502559,Hanna Vanharanta,15,Internet,3443,General Vloggers,ESFJ,6,2w1,2,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,F,1.0,J,0.5
504964,Azeal,15,Internet,3443,General Vloggers,INFJ,4,2w1,2,ESI,1,so/sp,1,297,1,,0,,0,,0,,0,I,1.0,N,0.5,F,1.0,J,0.5
505840,Lucas Dobre-Mofid,15,Internet,3443,General Vloggers,ESFP,3,,0,,0,,0,,0,,0,,0,,0,,0,E,0.67,S,0.67,F,1.0,P,1.0
509332,azlia williams,15,Internet,3443,General Vloggers,ESTP,2,,0,,0,,0,,0,Phlegmatic [Dominant],1,,0,,0,,0,E,0.5,S,1.0,T,1.0,P,1.0
514818,Basically Homeless,15,Internet,3443,General Vloggers,ENTP,15,7w8,9,,0,sp/sx,7,783,7,Phlegmatic [Dominant],4,,0,,0,,0,E,1.0,N,1.0,T,1.0,P,1.0
516199,Justitiarul de Berceni,15,Internet,3443,General Vloggers,ESTJ,5,2w1,1,,0,sx/so,1,,0,,0,,0,,0,,0,E,0.8,S,0.6,T,0.8,J,0.8
519529,Flopik Vr (deku chiquito),15,Internet,3443,General Vloggers,INFP,5,6w7,4,,0,sx/so,1,946,1,,0,,0,,0,,0,I,1.0,N,1.0,F,0.8,P,0.8
520590,Shera Kerienski,15,Internet,3443,General Vloggers,ENTP,10,8w7,7,EIE,1,so/sx,3,287,2,Choleric-Melancholic,4,,0,SCUAI,2,,0,E,1.0,N,0.7,T,0.4,P,0.9
525624,Marti Miras Nadal (Spursito),15,Internet,3443,General Vloggers,ESTP,4,7w6,1,,0,,0,,0,,0,,0,,0,,0,E,0.75,S,0.5,T,0.5,P,1.0
528297,Jooj Natu,15,Internet,3443,General Vloggers,ISFP,7,9w1,3,,0,sp/so,3,946,2,Phlegmatic-Sanguine,2,,0,RCUAN,1,IS(F),1,I,0.86,S,1.0,F,1.0,P,1.0
531331,Daniel Ferreira (Kranio),15,Internet,3443,General Vloggers,ISTP,5,9w1,1,,0,,0,,0,Phlegmatic [Dominant],1,,0,,0,,0,I,1.0,S,1.0,T,1.0,P,1.0
532425,Pierre (Boo) Amaury Crespeau,15,Internet,3443,General Vloggers,ISFJ,9,9w1,4,,0,so/sx,1,927,2,Phlegmatic-Choleric,1,,0,,0,,0,I,0.89,S,0.67,F,1.0,J,1.0
533055,Kathryn Morgan,15,Internet,3443,General Vloggers,ESTJ,4,2w3,2,,0,so/sx,1,279,1,,0,,0,,0,,0,E,0.75,S,1.0,T,0.75,J,0.75
534969,Steve Wallis,15,Internet,3443,General Vloggers,ISFJ,7,6w5,3,,0,sp/sx,1,692,2,Melancholic-Phlegmatic,1,,0,,0,,0,I,1.0,S,0.86,F,1.0,J,0.86
539113,Noholito,15,Internet,3443,General Vloggers,ESFP,6,9w1,2,,0,sp/so,1,964,1,Phlegmatic [Dominant],3,EFVL,1,SLUAI,1,,0,E,1.0,S,0.83,F,1.0,P,1.0
540906,El Gran Alexis,15,Internet,3443,General Vloggers,ENFP,10,7w6,4,IEE,1,so/sx,2,792,2,Sanguine-Phlegmatic,1,,0,SCUAI,1,,0,E,0.9,N,0.5,F,0.8,P,1.0
541330,Silva (Sim sou silva),15,Internet,3443,General Vloggers,INTP,10,5w4,4,,0,sx/sp,1,459,1,Melancholic [Dominant],1,,0,,0,EN(T),1,I,0.8,N,1.0,T,1.0,P,1.0
544489,Lorelei Carlson (Lennon The Bunny),15,Internet,3443,General Vloggers,ENFJ,7,3w4,4,,0,,0,,0,,0,,0,,0,,0,E,0.57,N,0.71,F,0.71,J,1.0
546792,Sofia Gomez,15,Internet,3443,General Vloggers,ESFP,6,2w3,4,SLE,1,so/sx,2,873,2,Sanguine [Dominant],2,FVLE,2,SLUEN,2,,0,E,1.0,S,0.83,F,0.83,P,0.83
549897,Koumo en détente,15,Internet,3443,General Vloggers,ISTP,9,,0,,0,,0,,0,,0,LFVE,2,,0,,0,I,1.0,S,0.67,T,1.0,P,1.0
551760,Vivi Wanderley,15,Internet,3443,General Vloggers,ESFP,5,3w2,3,,0,sx/so,2,478,1,Sanguine-Choleric,2,,0,,0,,0,E,1.0,S,1.0,F,1.0,P,1.0
552408,Rolando Mora,15,Internet,3443,General Vloggers,ENTJ,8,3w4,3,,0,,0,371,1,,0,,0,,0,,0,E,0.62,N,0.5,T,0.62,J,0.62
556357,Dorisxchi,15,Internet,3443,General Vloggers,ISTJ,12,1w9,3,ESI,1,,0,,0,Phlegmatic [Dominant],2,LFEV,1,RCOAN,2,,0,I,0.92,S,0.92,T,0.5,J,0.92
562091,Cody Detwiler (WhistlinDiesel),15,Internet,3443,General Vloggers,ESTP,9,7w8,3,,0,,0,784,1,Sanguine-Phlegmatic,3,,0,,0,,0,E,0.89,S,0.78,T,1.0,P,0.89
564479,Lana Holmes (Lana LeStrange),15,Internet,3443,General Vloggers,ENFP,4,,0,,0,,0,,0,,0,,0,,0,IF(N),1,E,0.5,N,1.0,F,1.0,P,0.75
565589,Mack Hopkins,15,Internet,3443,General Vloggers,ENTJ,8,6w7,6,,0,sp/sx,2,638,4,Choleric-Melancholic,2,FVLE,1,RLOAN,1,ET(S),1,E,0.88,N,0.88,T,0.75,J,0.5
569694,Constanza Salles (Coni Toon),15,Internet,3443,General Vloggers,ESFJ,5,2w3,3,,0,,0,,0,Choleric-Phlegmatic,1,,0,,0,,0,E,0.8,S,0.8,F,0.6,J,1.0
575238,Dany Caligula,15,Internet,3443,General Vloggers,INFJ,8,4w5,3,,0,sx/sp,1,461,1,Phlegmatic-Melancholic,1,,0,,0,,0,I,0.75,N,1.0,F,1.0,J,0.38
576105,Melissa Jukubovic (Planeta das Gêmeas),15,Internet,3443,General Vloggers,ENFJ,6,2w3,4,ESE,1,sx/so,1,,0,Choleric-Melancholic,2,FEVL,1,,0,EF(S),1,E,0.83,N,0.67,F,1.0,J,0.67
576392,Giovanni/ Gio Latooy,15,Internet,3443,General Vloggers,ESFP,4,3w2,2,,0,so/sx,2,,0,Sanguine [Dominant],2,,0,,0,,0,E,1.0,S,1.0,F,1.0,P,0.75
593852,wested_arin 아린,15,Internet,3443,General Vloggers,ISFJ,12,9w1,3,SEI,2,sp/so,1,962,1,Phlegmatic-Melancholic,2,,0,,0,IS(F),1,I,1.0,S,0.58,F,1.0,J,0.92
598890,"Sergey ""Banan"" Sokolov банан друг шевцова",15,Internet,3443,General Vloggers,ENFP,5,9w1,5,SEI,1,so/sp,2,962,1,Melancholic-Sanguine,2,FELV,2,RLUAI,3,IF(S),2,E,0.8,N,0.6,F,0.8,P,0.8
605251,Duke Dennis,15,Internet,3443,General Vloggers,ESTP,14,3w2,7,SEE,9,so/sx,7,378,6,Choleric-Sanguine,6,FEVL,2,SCUEN,6,EF(S),3,E,0.86,S,0.86,T,0.93,P,0.86
671930,tnickelss (tnickelsstv),15,Internet,3443,General Vloggers,ESFP,12,3w2,2,,0,so/sp,1,369,1,Sanguine-Phlegmatic,1,,0,SCUAI,2,,0,E,0.92,S,1.0,F,1.0,P,0.58
786101,i_am_bridge,15,Internet,3443,General Vloggers,ENFP,2,7w6,2,,0,so/sp,2,792,1,Sanguine [Dominant],2,,0,,0,,0,E,1.0,N,1.0,F,1.0,P,1.0
828581,Ami Rodríguez,15,Internet,3443,General Vloggers,ENFP,11,7w6,6,IEE,2,sx/so,2,749,2,Sanguine [Dominant],2,EFVL,2,SCUAN,3,EN(F),2,E,0.73,N,0.91,F,1.0,P,1.0
129611,Bruno Sartori,15,Internet,3443,General Vloggers,ENTP,3,6w7,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,0.67,T,1.0,P,1.0
147637,Karlee Steel,15,Internet,3443,General Vloggers,ESFP,3,3w4,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,F,1.0,P,1.0
158963,"Clayton ""Cib"" James",15,Internet,3443,General Vloggers,ENFP,3,7w8,2,IEE,1,so/sx,1,793,1,Sanguine-Phlegmatic,1,,0,,0,,0,E,1.0,N,1.0,F,1.0,P,1.0
184509,Fateh Halilintar,15,Internet,3443,General Vloggers,ESFP,3,7w8,1,,0,,0,,0,Sanguine-Phlegmatic,2,,0,,0,,0,E,1.0,S,1.0,F,0.67,P,1.0
184511,Sajidah Halilintar,15,Internet,3443,General Vloggers,ESFJ,3,2w1,1,,0,,0,269,1,,0,,0,,0,,0,E,1.0,S,1.0,F,1.0,J,1.0
190024,Vitor Liberato,15,Internet,3443,General Vloggers,ISFP,3,,0,,0,,0,,0,,0,,0,,0,,0,I,0.67,S,1.0,F,0.67,P,1.0
193088,Lloyd Cafe Cadena,15,Internet,3443,General Vloggers,ESFJ,4,2w3,1,ESE,1,so/sx,2,279,1,Sanguine [Dominant],1,,0,SLOAI,1,,0,E,1.0,S,0.75,F,1.0,J,1.0
201078,Fatimah Halilintar,15,Internet,3443,General Vloggers,ISFP,3,,0,,0,,0,,0,Sanguine-Phlegmatic,1,,0,,0,,0,I,1.0,S,1.0,F,1.0,P,0.67
203349,Kate Noel,15,Internet,3443,General Vloggers,ESFJ,3,,0,,0,,0,,0,,0,,0,,0,,0,E,0.33,S,0.67,F,1.0,J,0.67
205430,Isatofu,15,Internet,3443,General Vloggers,ENFP,3,4w5,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,1.0,P,1.0
205921,Elias Junior,15,Internet,3443,General Vloggers,ISTJ,3,2w1,2,ESI,2,sp/so,2,612,1,Melancholic-Phlegmatic,2,FVLE,1,RCOAN,1,,0,I,1.0,S,1.0,T,0.67,J,1.0
205948,sucolega (Marcos P. Baena),15,Internet,3443,General Vloggers,ESTP,7,6w7,2,SLE,2,so/sp,2,683,2,Phlegmatic [Dominant],2,FLEV,1,RCUAN,3,,0,E,0.86,S,0.57,T,0.71,P,0.71
205949,ayuken22 (Sevon),15,Internet,3443,General Vloggers,ISFP,5,4w5,2,,0,sp/sx,1,946,1,Phlegmatic-Melancholic,1,EFVL,1,RLUEI,1,,0,I,1.0,S,1.0,F,0.6,P,1.0
207630,Lukáš Zachara,15,Internet,3443,General Vloggers,ENFP,3,4w3,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,0.67,P,0.67
209535,JJSays-雪莲说,15,Internet,3443,General Vloggers,ENFP,3,7w6,3,,0,,0,,0,,0,,0,,0,,0,E,0.67,N,1.0,F,1.0,P,1.0
210488,Leda Nagle,15,Internet,3443,General Vloggers,ENFJ,3,6w7,2,ESE,2,sx/so,2,692,2,Phlegmatic [Dominant],2,,0,SCUAI,2,,0,E,1.0,N,0.67,F,1.0,J,1.0
210710,Lowi Sahi,15,Internet,3443,General Vloggers,ESFP,3,,0,,0,,0,,0,Sanguine [Dominant],1,,0,,0,,0,E,1.0,S,0.67,F,1.0,P,1.0
211984,Haruyuki Ozawa,15,Internet,3443,General Vloggers,ENFP,3,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,1.0,P,1.0
213796,Viktor Dufka,15,Internet,3443,General Vloggers,ESFP,3,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,0.67,F,1.0,P,0.67
213815,Mashal al-Musaibeh (Andre al-3mla8),15,Internet,3443,General Vloggers,ENFJ,2,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,1.0,J,1.0
215598,Taylor Laios,15,Internet,3443,General Vloggers,ENFP,3,,0,,0,,0,,0,,0,,0,,0,,0,E,0.67,N,1.0,F,1.0,P,0.67
217144,Vanessa Lino,15,Internet,3443,General Vloggers,ESFJ,3,2w3,2,,0,,0,,0,Phlegmatic [Dominant],1,,0,,0,,0,E,1.0,S,1.0,F,0.67,J,1.0
220059,Walter Escapegame,15,Internet,3443,General Vloggers,ENFJ,3,2w1,3,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,1.0,J,1.0
225234,Anıl güler,15,Internet,3443,General Vloggers,ENTP,4,7w8,2,,0,sp/so,1,,0,Sanguine-Choleric,1,,0,,0,ES(T),1,E,1.0,N,0.75,T,0.75,P,1.0
229499,Taylor Reneau (YesReneau),15,Internet,3443,General Vloggers,ENFP,3,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,1.0,P,1.0
231003,Max Weisz (MaxNoSleeves),15,Internet,3443,General Vloggers,ISTP,3,9w8,3,,0,,0,,0,,0,,0,,0,,0,I,1.0,S,1.0,T,1.0,P,1.0
231005,Brittany Marsicek (BMARSZ),15,Internet,3443,General Vloggers,ESTP,3,7w8,3,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,T,1.0,P,1.0
234047,Vanessa de Oliveira,15,Internet,3443,General Vloggers,ESTJ,2,7w8,2,SEE,1,sp/so,2,738,1,Choleric-Melancholic,2,VFEL,1,SCUEN,1,,0,E,1.0,S,1.0,T,1.0,J,0.5
239373,Batata (Guia do Sobrevivente),15,Internet,3443,General Vloggers,INTP,3,8w9,3,,0,,0,,0,,0,,0,,0,,0,I,1.0,N,0.67,T,1.0,P,1.0
241171,Allie Brooke,15,Internet,3443,General Vloggers,ENFJ,3,,0,,0,,0,,0,,0,,0,,0,,0,E,0.67,N,0.67,F,1.0,J,1.0
241293,Mika Salamanca,15,Internet,3443,General Vloggers,ESFJ,3,2w3,3,,0,,0,,0,Sanguine [Dominant],2,,0,,0,,0,E,1.0,S,1.0,F,1.0,J,1.0
249706,Devon Crawford,15,Internet,3443,General Vloggers,ENFP,3,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,0.67,F,0.67,P,1.0
250931,Bradley Kraft (B-rad),15,Internet,3443,General Vloggers,INTP,3,,0,,0,,0,,0,,0,,0,,0,,0,I,0.67,N,1.0,T,1.0,P,1.0
251146,Yahya Buisir,15,Internet,3443,General Vloggers,ENTP,3,,0,,0,,0,,0,,0,,0,SCUEI,2,,0,E,1.0,N,0.67,T,1.0,P,1.0
253250,Murilo Araújo (Muro Pequeno),15,Internet,3443,General Vloggers,ENFJ,2,2w1,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,1.0,J,1.0
254303,Alexis G. Zall,15,Internet,3443,General Vloggers,INFP,3,6w7,2,,0,,0,,0,,0,,0,,0,,0,I,0.67,N,1.0,F,1.0,P,1.0
255590,"Dylan ""Yugioh Everything""",15,Internet,3443,General Vloggers,INTJ,3,5w6,1,,0,,0,,0,Choleric-Melancholic,2,,0,,0,,0,I,1.0,N,1.0,T,0.67,J,1.0
261882,Carles Caparrós (El Canal de Korah),15,Internet,3443,General Vloggers,INTP,2,,0,,0,,0,,0,,0,,0,,0,,0,I,1.0,N,0.5,T,0.5,P,1.0
